ronda_num,agente_nombre,capital_inicial_ronda,capital_final_ronda,ganancia_neta_ronda,apuesta_total_ronda,resultado_ronda,cartas_restantes_mazo
4646,AgenteBasico,89995719,89995714,-5,5,-1,173
4647,AgenteBasico,89995714,89995709,-5,5,-1,167
4648,AgenteBasico,89995709,89995714,5,5,1,162
4649,AgenteBasico,89995714,89995709,-5,5,-1,157
4650,AgenteBasico,89995709,89995709,0,10,0,152
4651,AgenteBasico,89995709,89995704,-5,5,-1,146
4652,AgenteBasico,89995704,89995699,-5,5,-1,141
4653,AgenteBasico,89995699,89995694,-5,5,-1,136
4654,AgenteBasico,89995694,89995689,-5,5,-1,130
4655,AgenteBasico,89995689,89995684,-5,5,-1,125
4656,AgenteBasico,89995684,89995684,0,5,0,121
4657,AgenteBasico,89995684,89995684,0,5,0,116
4658,AgenteBasico,89995684,89995684,0,5,0,112
4659,AgenteBasico,89995684,89995679,-5,5,-1,107
4660,AgenteBasico,89995679,89995684,5,5,1,101
4661,AgenteBasico,89995684,89995689,5,5,1,93
4662,AgenteBasico,89995689,89995686,-3,0,-1,87
4663,AgenteBasico,89995686,89995681,-5,5,-1,81
4664,AgenteBasico,89995681,89995686,5,5,1,77
4665,AgenteBasico,89995686,89995676,-10,10,-1,69
4666,AgenteBasico,89995676,89995681,5,5,1,64
4667,AgenteBasico,89995681,89995681,0,10,0,59
4668,AgenteBasico,89995681,89995676,-5,5,-1,52
4669,AgenteBasico,89995676,89995676,0,5,0,48
4670,AgenteBasico,89995676,89995671,-5,5,-1,42
4671,AgenteBasico,89995671,89995676,5,5,1,36
4672,AgenteBasico,89995676,89995671,-5,5,-1,203
4673,AgenteBasico,89995671,89995666,-5,5,-1,198
4674,AgenteBasico,89995666,89995661,-5,5,-1,191
4675,AgenteBasico,89995661,89995666,5,5,1,186
4676,AgenteBasico,89995666,89995671,5,5,1,180
4677,AgenteBasico,89995671,89995676,5,5,1,174
4678,AgenteBasico,89995676,89995681,5,5,1,168
4679,AgenteBasico,89995681,89995686,5,5,1,162
4680,AgenteBasico,89995686,89995686,0,5,0,156
4681,AgenteBasico,89995686,89995691,5,5,1,150
4682,AgenteBasico,89995691,89995691,0,5,0,143
4683,AgenteBasico,89995691,89995691,0,5,0,138
4684,AgenteBasico,89995691,89995696,5,5,1,133
4685,AgenteBasico,89995696,89995701,5,5,1,128
4686,AgenteBasico,89995701,89995701,0,5,0,121
4687,AgenteBasico,89995701,89995701,0,5,0,116
4688,AgenteBasico,89995701,89995691,-10,10,-1,111
4689,AgenteBasico,89995691,89995686,-5,5,-1,105
4690,AgenteBasico,89995686,89995681,-5,5,-1,100
4691,AgenteBasico,89995681,89995676,-5,5,-1,94
4692,AgenteBasico,89995676,89995671,-5,5,-1,87
4693,AgenteBasico,89995671,89995681,10,10,1,82
4694,AgenteBasico,89995681,89995676,-5,5,-1,76
4695,AgenteBasico,89995676,89995676,0,5,0,71
4696,AgenteBasico,89995676,89995671,-5,5,-1,67
4697,AgenteBasico,89995671,89995661,-10,10,-1,61
4698,AgenteBasico,89995661,89995666,5,5,1,56
4699,AgenteBasico,89995666,89995661,-5,5,-1,51
4700,AgenteBasico,89995661,89995666,5,5,1,44
4701,AgenteBasico,89995666,89995661,-5,5,-1,36
4702,AgenteBasico,89995661,89995666,5,5,1,202
4703,AgenteBasico,89995666,89995673,7,5,1,196
4704,AgenteBasico,89995673,89995673,0,10,0,192
4705,AgenteBasico,89995673,89995668,-5,5,-1,185
4706,AgenteBasico,89995668,89995663,-5,5,-1,180
4707,AgenteBasico,89995663,89995658,-5,5,-1,173
4708,AgenteBasico,89995658,89995663,5,5,1,167
4709,AgenteBasico,89995663,89995663,0,5,0,158
4710,AgenteBasico,89995663,89995663,0,10,0,153
4711,AgenteBasico,89995663,89995653,-10,10,-1,147
4712,AgenteBasico,89995653,89995653,0,5,0,140
4713,AgenteBasico,89995653,89995648,-5,5,-1,135
4714,AgenteBasico,89995648,89995643,-5,5,-1,130
4715,AgenteBasico,89995643,89995638,-5,5,-1,125
4716,AgenteBasico,89995638,89995633,-5,5,-1,120
4717,AgenteBasico,89995633,89995628,-5,5,-1,114
4718,AgenteBasico,89995628,89995623,-5,5,-1,107
4719,AgenteBasico,89995623,89995618,-5,5,-1,102
4720,AgenteBasico,89995618,89995615,-3,0,-1,96
4721,AgenteBasico,89995615,89995610,-5,5,-1,91
4722,AgenteBasico,89995610,89995620,10,10,1,86
4723,AgenteBasico,89995620,89995615,-5,5,-1,79
4724,AgenteBasico,89995615,89995625,10,10,1,74
4725,AgenteBasico,89995625,89995620,-5,5,-1,67
4726,AgenteBasico,89995620,89995620,0,5,0,62
4727,AgenteBasico,89995620,89995615,-5,5,-1,57
4728,AgenteBasico,89995615,89995610,-5,5,-1,50
4729,AgenteBasico,89995610,89995605,-5,5,-1,44
4730,AgenteBasico,89995605,89995605,0,5,0,203
4731,AgenteBasico,89995605,89995610,5,5,1,198
4732,AgenteBasico,89995610,89995605,-5,5,-1,191
4733,AgenteBasico,89995605,89995615,10,10,1,185
4734,AgenteBasico,89995615,89995615,0,5,0,179
4735,AgenteBasico,89995615,89995620,5,5,1,175
4736,AgenteBasico,89995620,89995615,-5,5,-1,170
4737,AgenteBasico,89995615,89995620,5,5,1,166
4738,AgenteBasico,89995620,89995627,7,5,1,161
4739,AgenteBasico,89995627,89995622,-5,5,-1,156
4740,AgenteBasico,89995622,89995619,-3,0,-1,151
4741,AgenteBasico,89995619,89995614,-5,5,-1,147
4742,AgenteBasico,89995614,89995619,5,5,1,142
4743,AgenteBasico,89995619,89995629,10,10,1,135
4744,AgenteBasico,89995629,89995634,5,5,1,129
4745,AgenteBasico,89995634,89995639,5,5,1,124
4746,AgenteBasico,89995639,89995624,-15,15,-1,119
4747,AgenteBasico,89995624,89995629,5,5,1,110
4748,AgenteBasico,89995629,89995624,-5,5,-1,104
4749,AgenteBasico,89995624,89995619,-5,5,-1,100
4750,AgenteBasico,89995619,89995624,5,5,1,95
4751,AgenteBasico,89995624,89995619,-5,5,-1,88
4752,AgenteBasico,89995619,89995619,0,5,0,83
4753,AgenteBasico,89995619,89995619,0,10,0,78
4754,AgenteBasico,89995619,89995629,10,10,1,73
4755,AgenteBasico,89995629,89995629,0,5,0,67
4756,AgenteBasico,89995629,89995629,0,5,0,62
4757,AgenteBasico,89995629,89995624,-5,5,-1,55
4758,AgenteBasico,89995624,89995629,5,5,1,49
4759,AgenteBasico,89995629,89995629,0,10,0,42
4760,AgenteBasico,89995629,89995634,5,5,1,36
4761,AgenteBasico,89995634,89995629,-5,5,-1,31
4762,AgenteBasico,89995629,89995634,5,5,1,203
4763,AgenteBasico,89995634,89995634,0,10,0,197
4764,AgenteBasico,89995634,89995644,10,10,1,191
4765,AgenteBasico,89995644,89995644,0,5,0,185
4766,AgenteBasico,89995644,89995639,-5,5,-1,179
4767,AgenteBasico,89995639,89995649,10,10,1,174
4768,AgenteBasico,89995649,89995654,5,5,1,167
4769,AgenteBasico,89995654,89995654,0,5,0,161
4770,AgenteBasico,89995654,89995654,0,5,0,157
4771,AgenteBasico,89995654,89995659,5,5,1,152
4772,AgenteBasico,89995659,89995659,0,5,0,147
4773,AgenteBasico,89995659,89995659,0,5,0,141
4774,AgenteBasico,89995659,89995654,-5,5,-1,137
4775,AgenteBasico,89995654,89995659,5,5,1,133
4776,AgenteBasico,89995659,89995654,-5,5,-1,127
4777,AgenteBasico,89995654,89995649,-5,5,-1,122
4778,AgenteBasico,89995649,89995644,-5,5,-1,117
4779,AgenteBasico,89995644,89995644,0,5,0,112
4780,AgenteBasico,89995644,89995639,-5,5,-1,106
4781,AgenteBasico,89995639,89995629,-10,10,-1,99
4782,AgenteBasico,89995629,89995624,-5,5,-1,93
4783,AgenteBasico,89995624,89995629,5,5,1,85
4784,AgenteBasico,89995629,89995629,0,10,0,79
4785,AgenteBasico,89995629,89995634,5,5,1,73
4786,AgenteBasico,89995634,89995629,-5,5,-1,68
4787,AgenteBasico,89995629,89995624,-5,5,-1,64
4788,AgenteBasico,89995624,89995631,7,5,1,56
4789,AgenteBasico,89995631,89995631,0,5,0,52
4790,AgenteBasico,89995631,89995626,-5,5,-1,48
4791,AgenteBasico,89995626,89995626,0,5,0,43
4792,AgenteBasico,89995626,89995626,0,5,0,38
4793,AgenteBasico,89995626,89995626,0,10,0,34
4794,AgenteBasico,89995626,89995621,-5,5,-1,203
4795,AgenteBasico,89995621,89995606,-15,15,-1,197
4796,AgenteBasico,89995606,89995611,5,5,1,188
4797,AgenteBasico,89995611,89995616,5,5,1,182
4798,AgenteBasico,89995616,89995621,5,5,1,177
4799,AgenteBasico,89995621,89995611,-10,10,-1,172
4800,AgenteBasico,89995611,89995606,-5,5,-1,165
4801,AgenteBasico,89995606,89995611,5,5,1,159
4802,AgenteBasico,89995611,89995606,-5,5,-1,152
4803,AgenteBasico,89995606,89995603,-3,0,-1,145
4804,AgenteBasico,89995603,89995603,0,10,0,141
4805,AgenteBasico,89995603,89995593,-10,10,-1,136
4806,AgenteBasico,89995593,89995598,5,5,1,131
4807,AgenteBasico,89995598,89995595,-3,0,-1,126
4808,AgenteBasico,89995595,89995595,0,5,0,121
4809,AgenteBasico,89995595,89995600,5,5,1,115
4810,AgenteBasico,89995600,89995605,5,5,1,109
4811,AgenteBasico,89995605,89995600,-5,5,-1,102
4812,AgenteBasico,89995600,89995600,0,5,0,97
4813,AgenteBasico,89995600,89995610,10,10,1,93
4814,AgenteBasico,89995610,89995605,-5,5,-1,87
4815,AgenteBasico,89995605,89995612,7,5,1,80
4816,AgenteBasico,89995612,89995617,5,5,1,76
4817,AgenteBasico,89995617,89995617,0,5,0,71
4818,AgenteBasico,89995617,89995622,5,5,1,66
4819,AgenteBasico,89995622,89995627,5,5,1,60
4820,AgenteBasico,89995627,89995622,-5,5,-1,54
4821,AgenteBasico,89995622,89995617,-5,5,-1,49
4822,AgenteBasico,89995617,89995617,0,5,0,44
4823,AgenteBasico,89995617,89995622,5,5,1,203
4824,AgenteBasico,89995622,89995622,0,5,0,198
4825,AgenteBasico,89995622,89995617,-5,5,-1,193
4826,AgenteBasico,89995617,89995614,-3,0,-1,188
4827,AgenteBasico,89995614,89995614,0,5,0,184
4828,AgenteBasico,89995614,89995609,-5,5,-1,179
4829,AgenteBasico,89995609,89995609,0,10,0,175
4830,AgenteBasico,89995609,89995614,5,5,1,169
